listing_id,id,date,reviewer_id,reviewer_name,comments
20168,149248246.0,5/3/2017,111773890,Megan,The location was great but be warned. The bathroom is very small and the room is not as well lit as the pictures show.
20168,152115068.0,5/15/2017,117587882,Josie,"Perfect location, with a convenient coffee / croissant shop downstairs. The room was bright and sunny. "
20168,155424541.0,5/28/2017,54339712,Malin,"I am 100% satisfied with my stay here. Looks like the pictures and has everything that was promised. Very comfortable bed, nice bathroom and all the extra that is needed (tv, hairdryer...). <br/><br/>The location is perfect for someone who want to experience Amsterdam by foot (but also really close to the tram). The road outside I busy but that can't be heard from the room. <br/><br/>We had breakfast at the café right next to the house. Can be recommended! "
20168,156384750.0,5/30/2017,83333060,Kelly,Perfect and central! We could walk everywhere and Alex was a lovely and helpful host! 
20168,158010162.0,6/5/2017,95181456,Leticia,"Alojamiento impecable, genial localización"
20168,158556499.0,6/7/2017,99909771,Tobias,"Nice, cozy, small and clean apartment placed in the heart of Amsterdam. You can reach the City Centre and everything else within some minutes of walking. However, the price per night seems a little unjustified regarding the size of the apartment. In addition to that, the walls are wafer-thin, hence it is an old house. The house is situated next to a main street which might be very noisy, too. But this depends on the daytime. Nonetheless, the accommodation  is ideal for spending just a couple of nights. Alex, the host, has been very friendly, helpful and answered all our questions. We would recommend this apartment, if you are planning to stay in Amsterdam just for several days."
20168,161206286.0,6/17/2017,90453950,Lingjun,"The room is very comfortable and private. Me and my mother are glad to stay in Alex's place, because he is so nice and willing to help us cope with issues. <br/><br/>It's good to live in central place, which means you can walk to any tourist attractions conveniently. Actually, Alex place just locates in the central line of Amsterdam, between the central station and Amsterdam national museum. <br/>"
20168,164858317.0,6/29/2017,65193354,Anna,The room is perfect for couples who want something within walking distance to Amsterdam's biggest attractions. It was clean and the bed was comfy. 
20168,165209482.0,6/30/2017,1824988,Lisa,Clean & comfortable. Alex was prompt with all communication so my experience with his accommodations were seamless. The room might be smaller than what you expect from looking at the pictures but it was plenty for what we needed. The only suggestion I have is to furnish the room with a full length mirror l or place the wall mirror lower. Some of us travelers are shorter than the native Dutch ;)
20168,166618423.0,7/4/2017,14435230,Chelsea,"The stay here was great. Me and my boyfriend have visited Amsterdam a number of times but this was our first airbnb. Please remember to bring your own towels and loo paper if you're staying for a while, these weren't replaced or replenished. Apart from that, everything was as expected. The location is great so it can be a bit busy at night. The downside to this was there was a man who claimed he knew Alexander and tried to enter our Room every night. Clearly intoxicated but luckily my boyfriend knows jujitsu and was able to fight him off night after night. <br/><br/>Apart from that, 5 stars Alex. Great stay"
20168,167318657.0,7/6/2017,28163088,John,"The location is GREAT! And the room was beautiful. I loved the wall of windows, and the old beam ceiling. It was decorated beautifully. "
20168,168410295.0,7/9/2017,70443957,Freda,A beautiful place in a beautiful location! Pleasant host! Thank you!
528022,115834526.0,11/27/2016,54703322,Cai,"Els gave my friend and I an excellent experience living in a cosy and beautiful house boat. I love the boat, the river view and cats:) Besides, both of us are amazed by Els' life and attracted by the life style! We hope to go again in our next European trip!"
528022,116948794.0,12/4/2016,31029667,Annabelle,"A very special place in the heart of Amsterdam, within walking distance of the centre and the beautiful Jordaan area.  Being on the boat was just perfect, so cosy, warm and secluded. Els was a lovely host with so much enthusiasm for this way of life that we almost wanted to sell up and take to living on the water!"
20168,169867698.0,7/14/2017,326327,Juve,Very central location. Alex was easy to communicate with. Getting from the airport to the studio was a bit of a challenge and a walk especially if you have luggage. The stairs are super narrow which is challenging when carrying luggage. Very central location and close to all the fun and beauty of Amsterdam but the room was quiet and very comfortable. Wifi was a bit spotty but I would stay here again. Thank you Alex!
20168,175995420.0,7/30/2017,27530459,Victoria,"This flat is in easy walking distance of the city's main attractions. There were lots of great restaurants / bars very close by. The room was well presented and clean, although it is situated on a busy road. We slept well with the windows shut as it blocked out the noise, but might not be so ideal for someone looking for a peaceful, tranquil location."
20168,179308229.0,8/7/2017,97361161,Scott,Great place to stay in a central location. Alex was great at communicating and setting up a check in time. Room is big and clean<br/>Wifi was a bit unreliable at times as there were multiple options to connect to. <br/>Close to great nightlife. 20min walk from Centraal station and close to the trams. <br/>Thanks Alex!!
20168,182694090.0,8/15/2017,53125134,Victoria,Great location. Alex was prompt at the agreed upon check in time and the room was bigger than expected and very clean.
20168,185280258.0,8/21/2017,110195758,Anais,"Très calme la nuit , à proximité des commerces et du centre . Alex est un hôte très gentil , le logement très propre."
20168,188739575.0,8/30/2017,74466257,Imad,"You can't go wrong with this place, in the heart of Amsterdam, on top of an amazing coffee shop and ice cream shop! <br/>The room is spacious, sunny, and just perfect, the bathroom could be slightly bigger!<br/><br/>Alex was very welcoming and responsive!<br/><br/>Amsterdam is simply amazing!!"
20168,200113737.0,10/4/2017,147226181,Chrys,Perfect location. City center is very close to Alex's place. It's like a hotel room.
20168,204017023.0,10/16/2017,72703412,Pearle,Location was easy to find and accommodation is clean. Overall a good stay! Thank you for hosting us!
20168,210428021.0,11/9/2017,153769759,Jean,"Alex's place is in a great location, close to many sights such as Rembrandt Square. There is also a tram stop really close by. Very convenient for exploring other areas of the city.  The building itself is quite old. You'll need to climb two flights of stairs to get to the room, which is a little dark. I would suggest putting brighter lights, as it makes for easier packing and unpacking. The wifi signal was weak and spotty at times, so it's not great if you are heavily reliant on wifi. The building is made of wood and quite old, so sometimes you can hear feel vibrations when neighbours slam their doors (so make sure you don't slam yours). Unfortunately, that's just part of staying in an old wooden apartment. The bathroom is a bit tight, and you will be instructed to leave the little window open, as there are no ventilators installed. As there's no heater in the bathroom, the bathroom will be very cold, if the weather is cold. Get ready to sit on a cold toilet seat, which also happens to be unusually high. Fortunately the shower doors help to keep the heat in while showering. If you stay here, watch out for the knobs that stick out of the bed rails. We jammed our hips into it several times, as the space between the bed and the wall and windows is quite narrow, and the room is dark. Also, there is no hot water boiler/electric kettle in the room (due to an incident with a previous guest, we were told), so you won't be able to make coffee or tea. Fortunately there are some really nice cafes and bakeries (go to <br/> C'est Magnifique at Leidsestraat 18) below and nearby. If not for the above-mentioned points, I would rate this room 5 stars, as the location is really good."
20168,212150092.0,11/16/2017,106158998,Jessica,"¡Hola!<br/>Si buscas una cama cómoda y además que el apartamento este bien ubicado, sin duda te recomiendo hospedarte aquí. Alex te entrega ls llaves de tu habitación y del edificio por lo que tus entradas y salidas son independientes, a demás de que fue puntual en hacerlo. En lo personal la habitación me encanto, no te llevas descripción alguna si lo comparas con la imagen."
20168,216514590.0,12/4/2017,57723283,John,"About a week before we were due to arrive in Amsterdam we received three or four messages from the host concerning our check-in time. We had received others before this, however they appeared as automatic messages, and did not respond(This was our mistake, of course). A few on this occasion appeared to be automatic messages, however there were a few more after which were quite panicked and regarded our expected check-in time. Alex said that he had planned a trip to Germany and that he wouldn't be able to check us in and that we would have to pay a 25€ service charge for somebody else to wait and check us in. It was still a week before we were due to arrive, and we did not feel we needed to provide a check-in time this soon. While it is not Alex's fault that we did not respond to his messages initially, we found his responses quite blunt, and had a lot of emphasis on how the situation ""was not his fault"". At no point did we blame him for the situation, and we paid the charge for our check-in, which was within the times provided on his page, as he had to get somebody to wait for us.<br/><br/>The accomodation and ammenities were all up to standard, and it appears from his reviews that Alex is a nice guy and a thoughtful host. Perhaps we caught him at a bad time, but we felt his communication with us was quite rude and unnecessarily panicked. <br/><br/>Thank you for providing us with your home Alex."
20168,217698020.0,12/10/2017,9483238,Renata,Really perfect place in city centre. Clean and nice room but a little cold. Alex was kind and helpful. We recommend this place.
20168,218695630.0,12/14/2017,152720104,Emily,"Perfect simple space to be able to come back to after exploring the city all day. It is easy to walk to most parts of the city from here but is also in a quiet are so got a great night sleep (in an extremely comfy bed!). Also a good value for money for 2 poor students, so was able to leave us with some more cash to explore the city. Alex was a fantastic host. Would highly recommend."
20168,218846369.0,12/15/2017,4996480,J.P.,"Alex’s apartment was in a great location and is highly walkable, however our stay was not ideal. In a role where customer service and cultural competency matter a great deal, my wife and I found Alex to be demanding (he changed our check-in time without discussion or appreciation) and rude (I understand the Dutch can be direct in their communication, however the first thing Alex did was insult and offend us). As someone who deeply values the human interaction element of Airbnb, and with so many options in Amsterdam, I would not stay here again."
528022,121593824.0,12/18/2016,14709021,Rachael,"One of our favourite ever stays! Els welcomed us warmly to her boat which was the perfect base from which to explore the city. The perfect balance of warmth and privacy - we felt very much at home, despite being on the water! We highly recommend this place and hope to come back one day soon. Thank you! Rach + Gareth x"
528022,122124492.0,12/21/2016,19055254,Janet,"Els was there to greet me on my arrival, she provided me with accurate directions ahead of time and the neighborhood is lovely and friendly."
528022,122547390.0,12/24/2016,102889680,Astrid,Heerlijke plek om in hartje Amsterdam te overnachten...
20168,220226456.0,12/21/2017,28319348,Abdul,"Amazing location in the heart of the city. Nice decor. Alex was very down-to-business about the Airbnb, but respectful. We had some issues with the WiFi and the Fridge. <br/><br/>Will recommend mostly for the location."
20168,220915949.0,12/24/2017,129747565,Daisy,"Central but quiet as it is slightly away from bars and clubs. Really great location, loads of cafes and restaurants nearby. Room was good - bathroom was cold at times as we had to leave the window open. Bed was really big and really comfy after a long day. Lovely to stay for a weekend "
20168,221614213.0,12/27/2017,46176918,Lesley,"The room was clean and cosy and very centrally located. I wasn't expecting to have a fridge, so it was a nice surprise. We were able to come and go as we needed and didn't feel like we were imposing. It was a lovely stay right in the middle of what I assumed would be a very busy time of year. Christmas in Amsterdam is just beautiful."
20168,222642142.0,12/30/2017,149962840,Sue,"The room is perfectly located for exploring Amsterdam and has the added benefit of a coffee shop underneath it, wonderful for your early morning cup of tea.<br/>The room is stylish and spotlessly clean and the bed is so comfortable you have to force yourself out in the morning!<br/>Thank you Alex for allowing us to stay in your beautiful home."
20168,225125183.0,1/5/2018,43126108,Weverton,"Very Nice place to take some days in Amsterdam, very close to some museums and the life in the city."
20168,229367413.0,1/23/2018,164122165,Ines,Good place! A bit cold in the night didn't expect that and the bathroom is very small. But generally the location is AMAZING!! And it's perfect for 1/2 nights stay
20168,229894808.0,1/26/2018,39069517,Chloé,"Super logement, propreté et état impeccable. Emplacement parfait. Je recommande sans hésitations."
20168,231424249.0,2/1/2018,36959936,Anika,"Great place, right downtown, very spacious. Thanks Alex! :)"
20168,243025476.0,3/14/2018,22443678,Erik,Super central Studio. Had a supernice stay.
20168,248772393.0,4/1/2018,26070985,Danielle,Alex met us at 2pm for check in and gave us some tips and guides for our time in Amsterdam! The apartment is in a great location and was perfect for a few days stay. The bed was SO comfy!! Would stay here again - thank you Alex!
20168,251668920.0,4/8/2018,77059155,David,"Alex's place is in a great location for those who have never been to Amsterdam before. It is a short walk to any of the local tourist attractions, bars and restaurants.  The room was clean although quite small and simple but that was perfect for us who were not planning on staying in the room for very long other than sleeping and washing.  Only draw back was only one window opened slightly which made the room a bit stuffy at night. All in all a good stay though. Definetily recommend for those wanting to stay in a central location."
20168,255999699.0,4/22/2018,56104003,Barb,"Great location. Alex was a good host,even bringing us a fan for an unusually warm April stay."
20168,260594564.0,5/4/2018,104398092,Lyuba,"The location was very nice and walking distance to everything we needed. The room was clean and big, note that the building is older and doesn’t have an elevator."
528022,124536571.0,1/2/2017,75901132,Pauline,Everything was just as expected and we had a wonderful time “somewhere els“ <3
528022,125941294.0,1/8/2017,68517513,Romain,"The boat is in lovely place, clean and spacious.<br/><br/>The center is ont far. You can go to the center by foot or you can tale the tram verry easily.<br/><br/>The view is beautiful "
528022,126745683.0,1/14/2017,107663159,Cristine,"A melhor escolha da (Website hidden by Airbnb) certeza eu e meu marido voltaríamos na casa barco da Els. O lugar é super aconchegante, cama grande e muito confortável. Chegamos em Amsterdam numa noite fria e confesso que achamos difícil para encontrar o lugar, pois o GPS não conseguia identificar a rua. Ligamos para Els e ela foi muito simpática e explicou em detalhes como chegar. No dia seguinte, tivemos a bela surpresa de acordar com a vista maravilhosa da região. A localização é muito boa e fica a 5 minutos de caminhada da estação central. O único detalhe que me surpreendeu foi o tamanho do banheiro. Compacto e com sistema hidráulico diferente de um banheiro comum pois, obviamente, em uma casa barco não teria como ser igual. Nada que atrapalhasse nossa viagem e nem diminuísse nossa satisfação com o lugar. Lugar perfeito para casais que vão conhecer a cidade e, ao mesmo tempo, querem descansar em um lugar diferente do usual! "
20168,262201322.0,5/8/2018,80948477,Aliki,"Πολυ ωραιος χωρος, ο οικοδεσποτης ευγενεστατος. Το προτεινω ανεπιφυλακτα!"
20168,266447591.0,5/20/2018,26289366,Martin,"Clean and very nice location. Definitely value for money!!<br/>Only downside is the fact that you can hear every footsteps of the guests above very loud, and it seemed like our upstairs neighbors walked around a lot with shoes on."
20168,269233100.0,5/27/2018,14852694,Viktor,Everything was perfect!
20168,272315844.0,6/3/2018,62964644,Grace,"We enjoyed our stay with Alex and loved the location. It was very easy to get around the city by walking or taking public transportation. <br/><br/>The building is very old and so our room was very hot for it being end of May/beginning of June. Our host offered us a 2nd fan which helped but the windows can’t be opened very much so it is very hard to get the room ventilated. Also, the WiFi was a bit unreliable. "
20168,276250906.0,6/13/2018,9364897,Catherine,Clean stylish room close to everything. Thank you
20168,277411769.0,6/16/2018,183515433,Francesca,"Le foto della Camera rispecchiano esattamente la realtà. Camera molto pulita, confortevole e vicina al centro. Alex (host) è stato disponibile sin da subito ed è molto gentile. La consiglio assolutamente, é stata una bellissima vacanza"
20168,279229697.0,6/20/2018,184786150,Marta,"El departamento de Alex es muy confortable y limpio, con todos los elementos necesarios para una buena estadía,  nos recibió con una botella de agua y vino de recepción, un excelente detalle, "
20168,282436304.0,6/27/2018,19236879,Maximiliano,The apartment of Alex is very nice and the perfect choice to enjoy Amsterdam. It’s near everything! We re happy we spent our days there.
20168,283095800.0,6/29/2018,93562608,Jennifer,Excellent location and lovely room! 
20168,285968584.0,7/5/2018,189259502,John,"Had an awesome stay.  Great location, walking distance from everything. We’ll be back for sure."
20168,287344274.0,7/8/2018,32866950,Emily,"Thank you for being so accommodating, communication with yourself was so easy! The area was perfect for us not to close but no so far 10 min walk from city centre loved it! We would revisit most definetly"
20168,295831260.0,7/24/2018,43709740,Reena,Alex has a nice little apartment within walking distance of all the sights of Amsterdam.  Alex was very hospitable and gave tips of what to see on our trip.
785432,165839160.0,7/2/2017,42780529,Lori,Location is awesome! Everything you need nearby. And we loved sitting on the rooftop deck and watching the Saturday traffic on the Amstel.
785432,167798759.0,7/8/2017,3738871,Ashley,The fantastic ratings on Daan's houseboat are well-deserved. It's a wondeful place to take in Amsterdam. We stayed for a week and loved sitting on the rooftop deck and watching the boats on the canal. 
785432,169043513.0,7/11/2017,22076898,Alistair,Our 11 year old loved staying on a houseboat - the only problem was getting him to leave! <br/><br/>Despite being in the centre of Amsterdam and across the canal from bars and restaurants - it was surprisingly quiet - even on Saturday night. We loved the outdoor rooftop deck. Will never forget sitting there with a beer watching all the locals and tourists cruise by in their boats. <br/><br/>Daan was easy to deal with and relaxed. He only lives two doors down and popped in to see us a couple of times - which was great. We really appreciated that he looked after our bags after checkout so we could enjoy another few hours in Amsterdam.
785432,170216539.0,7/15/2017,47505475,Patty,"This is an amazing stay and would love to come back again. The boat was in a prime location. Sitting on the deck, taking in the views phenomenal.  Only deduction is a little musty (It is on water so a little to be expected) and some ants ( didn't leave food or dishes which resolved issue). All in all, great place!"
785432,171382731.0,7/17/2017,65083251,Rebekah,"We loved this houseboat!!! It was our first time in Amsterdam and being right on the canal/Amstel River could not have been better! Having the terrace on the deck with chairs/table overlooking the river was incredible. Could not have imagined a better way to experience the canals, right in the middle of it without having to take a canal tour. We had a couple drinks up there and waved to the boats going by -- a lot of fun. We were a little nervous about what the houseboat would be like, but it was very close to the photos and was just perfect for our group of 4. I think it could be tight with a group larger than 4 for sleeping purposes since it was just the one bedroom with a queen size bed and another bedroom with 2 small twin beds. The living room has an L-shaped couch but I'm not sure that it was a pull out, so I think 4 would be the max amount of people. However, it was still quite spacious and clean, with nice working facilities (we were nervous the bathroom facilities wouldn't be full-sized or work well but they were just like a regular apartment). I was really surprised by how big the living/kitchen area felt. Daan and Monica were both very accommodating and we were able to leave our bags at Daan's boat (just a couple boats down) on our last day, which allowed us to continue exploring the city since our flight wasn't until that evening. That was a big plus for us because the one thing you don't always get with AirBNB vs a hotel is somewhere to check your bags, so that was very good for us. A great experience and I think it made Amsterdam the highlight of our trip to Europe! Highly recommend!"
785432,171697994.0,7/18/2017,6799398,Jessie,Daan took great care of us -- great location and wonderful way to do Amsterdam. Only wish we could have had more sunsets on the canal.
785432,172842517.0,7/22/2017,38438116,Claire,"Excellente situation pour visiter Amsterdam à pieds ou à bicyclette,  tout est à proximité,marché,supermarchés,musées. On est tout près de la gare.La terrasse est merveilleuse et plonge le voyageur au cœur de qui semble être la vie d'Amsterdam,avec une petite réserve, le passage occasionnel de barques remplies de fetards diffusant de la musique à fort volume la nuit. Les lits sont excellents, la salle de bain pratique et si on aime cuisiner, la cuisine (Website hidden by Airbnb) d' un four et d'une bonne table de cuisson, très agréable pour prendre des repas faits maison sur la terrasse ou perchés sur les tabourets du séjour , on ne perd jamais de vue la rivière et c'est  magique."
785432,175247698.0,7/28/2017,1512623,Nick,The houseboat was better than we could've imagined. We spent so much time watching other boats go by from the roof top deck. Daan's houseboat is in the perfect location and Daan offered many great recommendations for us.
785432,175862075.0,7/30/2017,38147465,Tore,Det er et fantastisk sted. Båten er meget romslig og det var en fornøyelse og sitte på dekk og se alle kanalbåtene seile forbi. Det er gå avstand til absolutt alt. Det var meget rent og pent. Vil bare takke Daan og Monica for et fantastisk flott opphol og jeg anbefaler dette videre med glede. I tillegg til alt dette fikk jeg avtalt med Daan tidlig innsjekk og sen utsjekk siden vi hadde tidlig og sent fly inn/Ut av Amsterdam. Helt topp
785432,177179524.0,8/2/2017,111438657,Marco,"The house boat is everything it needs to be: cool, comfortable and perfectly located. "
785432,177591595.0,8/3/2017,26057591,Ashley,"This houseboat was PERFECT! My mother and I had 24 hours in Amsterdam and thought to make the best of it by staying on a houseboat. It was perfectly located in the center, in an area that was close to a few restaurants/cafes but also close to the tourist spots we'd want to hit (which we didn't spend too much time at). We couldn't help but spend a few hours on the comfortable deck with a fantastic view of the canal and buildings. The inside of the boat was clean and had lots of windows. We could have stayed much longer as it felt like a flat and not a boat! Daan himself was extremely helpful and communicative. We were also able to secure a taxi very early in the morning. If in doubt, just book this wonderful houseboat! You won't regret it. "
785432,181325986.0,8/12/2017,128990676,Kevin,Daan's houseboat offers a great spot to stay in Amsterdam and an incredible view of the boats passing by on the water.
20168,296111795.0,7/25/2018,186860182,Rebekka,"Perfect! In the center of the city with nice stores in the neighbourhood. Easy Check-in, very clean and comfortable room!"
20168,297770888.0,7/28/2018,68893445,Karla,Right in the city center. Clean space with a comfy bed and private bathroom (with small shower). Alex was very friendly and provided suggestions about things to do in the city. Overall great experience.
20168,301454074.0,8/4/2018,8305702,David,Great location   
20168,303427342.0,8/7/2018,95766322,Mila,Alex’s place is perfect! Location is great and perfect size for just 2 of you. He was very helpful if we needed anything and always contactable. <br/>Only problem we had was the place was extremely warm as there is no aircon and only one window slightly opens. Also the wifi connection is very poor.
20168,310309658.0,8/19/2018,77515468,Pierre,"Chambre très sympa, très propre et merveilleusement bien placée.<br/>Merci alex "
20168,310832515.0,8/20/2018,77035951,Malgorzata,Thank you very much 
20168,316312942.0,8/31/2018,158580985,Margaux,"Amazing location, walking distance from all major attractions. The space was very clean and Alex is very accommodating and quick to respond to messages "
20168,321869916.0,9/11/2018,193864981,Meagan,The location is probably the best part. Alex’s place is very clean and quiet. Great place to refuel so you can see the city!
20168,325622541.0,9/20/2018,11677714,Daria,Everything is ok! Slow wi-fi.
20168,334008181.0,10/8/2018,162654532,Haley,"Good location, had a bad check in experience since he was not responding."
20168,335078499.0,10/11/2018,78850244,Rosy,"Desde los mensajes que te manda es grosero y poco profesional, por tal razón, no quisimos ni siquiera llegar a su hospedaje, le dije que haría check in y a qué hora  y no me respondió, así que asumí que no me esperaría porque ya me había amenazado que si no le contestaba pronto no me quería ver en su casa!! Así tal cuál con esas palabras, por eso me puse a ver sus evaluaciones y me di cuenta que ya había tratado a más personas así que , por lo tanto no llegamos. El trato debe ser cordial desde un principio y el no lo es así que no lo recomiendo en lo absoluto."
20168,342043344.0,10/28/2018,218625415,Claire,Perfect place in Amsterdam. Felt like home. Very clean. Quiet.
20168,342649497.0,10/29/2018,31135762,Ashley,"Alex's place has very good location - close to the Dam and central station, and has many restaurants and shops within 10min walking distance. Closest tram station is 200m away.  The room is very clean, good value and highly recommended!"
20168,343643028.0,11/1/2018,65610109,Kirsty,We left booking our accommodation a bit late so weren't really sure what to expect when we arrived but we couldn't have been more pleased when we arrived! Perfect location within easy reach of all of the main tourist attractions. Lovely comfy bed and blackout curtains which helped block out some of the noise from the road (which wasn't particularly loud even when the curtains were open) Would definitely recommend staying here if you are visiting Amsterdam.
20168,344757041.0,11/4/2018,37506766,Lavinia,"I had a very nice trip to Amsterdam. The room was clean and like in the pictures. Those big windows in the morning are an amazing boost for the day. The house is very well placed. You are basically near everything you have to visit in Amsterdam. We didn't used any tram, we walked and it was very cool. I recommend this place and if I will come back I guess I will come back to Alexander."
20168,345546131.0,11/5/2018,24531900,Alex,I had a nice stay here. The location was good and the place was super clean. I’d stay here again.
528022,130515415.0,2/6/2017,11043453,Patrick,"Hébergement original dans une petite péniche au bout d'un quai à 15mn à pied (d'un bon pas) de la vie citadine où à quelques mètres d'un arrêt de bus (le 48, toutes les 20mn). Lieu très calme propre à une certaine méditation. Intéressant comme concept, ne serait ce que dans l'observation d'un mode de vie alternatif partagé par d'autres Amesteldamois. La cabine est traitée avec bon goût et simplicité dans des tons reposants. Malheureusement, la cuvelle des WC combinée à la douche isolée dans la cabine (la chambre) par un simple pare douche en pastique branlant , si elle est peut être ""authentique"" n'en est pas moins ""tue l'amour"". <br/>En ce sens, le prix réclamé me semble excessif. Dommage.<br/>Else a été discrète, est sans doute aurait elle été efficace si nous avions fait appel à elle."
528022,131173796.0,2/11/2017,112757799,Charles,"A truly lovely place to stay, we stayed for three nights during January and thoroughly enjoyed staying on the 'Cornelia'. The boat is a great place to stay and is incredibly warm, even in the depths of winter. We found the view from the Captain's cabin excellent and was a great place to sit and reflect. <br/><br/>We will never forget our trip to Amsterdam when we stayed on the 'Cornelia'. Many thanks to Els for being a wonderful host. "
528022,132027370.0,2/15/2017,111881679,Franziska,"Bei Els ist es (Website hidden by Airbnb) ist klein, niedlich und ein sehr ruhiger, erdender und zum Entspannen einladender Ort, an dem man das Wasser genießen und die Seele baumeln lassen kann...."
20168,346113600.0,11/7/2018,3450231,Xenia,"The stay at Alex' apartment has been very nice. The flat is very well located and you walk to the centre in under 5-10 minutes. The bed is insanely comfortable. Just the bathroom is a little tiny, but that was no big issue. <br/>We can recommend the place very much if you want to stay for a short trip :)"
20168,347920136.0,11/12/2018,218812712,Antoni,Très agréable et super emplacement. <br/>Je le recommande fortement.
20168,351914553.0,11/24/2018,195378607,Yamila,"Me hospede en el piso de Alex. <br/>Es muy hermoso y la ubicación es buena, pero lo que realmente me hizo pasar mal y dudar en el momento de si perder mi dinero e irme a un hotel o quedarme allí fue el trato con Alex. Desde el momento 1 fue bastante rudo con los mensajes solo porque yo estaba trabajando y no los podía leer. Le expliqué y ya me había molestado bastante su forma de hablarme. <br/>Luego tuve otro problema cuando llegue a amsterdam, habíamos arreglado que me iría a buscar y me llevaría a la casa. Llegue y Alex esperaba que yo pudiera llegar sola a una terminal de salidas siendo que iba por primera vez a amsterdam, no tengo porque conocer el aeropuerto y además algo obvio. LLEGAMOS EN ARRIBOS Y SALIDAS ESTA AL OTRO LADO DEL AEROPUERTO. la comunicación fue malísima y el no nos habló nada bien. Es bastante grosero. Realmente me saco de quicio la situación y me tomé un uber porque era muy complicado. <br/>La casa es hermosa, pero no se si vale la pena, el trato es muy importante y es la primera impresión."
20168,353272872.0,11/27/2018,168761978,Perry,Overall decent
20168,353942448.0,11/30/2018,42302394,Thalia,"Alex's room is in a great location and is really good value for money (if you don't check in early/late)! <br/><br/><br/>The room had all the basics and was in such a fantastic location, especially given the reasonable price. The bed was comfortable and we had all the basics we needed. We only stayed for one night and it was perfect for us for one night. If you wanted to stay longer, it may be worth noting that the bathroom is pretty small and there are no tea making facilities/only plastic cups for drinking water from the bathroom tap. <br/><br/>My main negative was that, as soon as we booked, we received an email with a list of extra costs for early/late check in (€25/35!), baggage storage etc. and it came across incredibly unfriendly and gave me the impression that the host was going to try to find any excuse to charge me extra. But everything was fine and we didn't pay anything extra. <br/><br/>Overall, the room was perfect for us for a one night stay and really good value. Thanks!"
20168,355722087.0,12/5/2018,63541458,Devan,Great apartment in a central location. We were able to walk everywhere and everything was in a 10-15 minute radius. Small apartment but cute and worth it for your trip to Amsterdam.
20168,355877198.0,12/6/2018,51983517,Anna,Alex was very prompt with our check in and check out! Everything was clean and in order. Great location for seeing the city!
20168,357437887.0,12/10/2018,78117593,Kenan,"Very clean and cosy apartment with a central location! The room is well equipped and has a nice view on the busy street, but nevertheless it is very quiet inside. The bathroom is really small, but very clean and modern!"
20168,357904868.0,12/12/2018,56035492,Fernando,"I wouldn't stay here again unless there was literally no other option, or that I didn't have enough time to book elsewhere.<br/><br/>The apartment is VERY NICELY located, with a Grocery store less than 5 minutes away.. and a very comfortable bed. That's all the good things I have to mention.<br/><br/>Wi-Fi did not work ANY of the days we stayed there, not even the ""other"" networks they recommended us to connect to, in practicality we were OFFLINE while here.<br/><br/>The apartment building is more like a poorly renovated area, with a poorly built, MINUSCULE staircase, no elevator (which we knew), and literally dirty, messed up drywall that hasn't been cleaned since construction.<br/><br/>This is nothing more than a bed in a room with a door.. there's no love in this apartment, there's nothing worth writing about in it, it's literally barebones minimalism, in a good location."
20168,361726944.0,12/24/2018,59824637,Jose Manuel,Nice room
528022,132672920.0,2/19/2017,109219017,Keith,A beautiful boat tucked out of the way but yet within walking distance of central Amsterdam. We loved the views over the water and the quietness of the location.  Els was a great host being flexible with arrival and departure times. We would definitely stay again next time we are visiting Amsterdam. 
528022,134414524.0,2/27/2017,43993301,Frederik,"Nice and quite, beautiful boat and bedroom, in a good location (15-20 minutes walk to central station)"
528022,135259754.0,3/4/2017,23564749,Adrianne,"A fantastic boat in a beautiful setting within walking distance from all the action of Amsterdam. An easy transfer from the airport by either train, bus or taxi (I don't recommend taxi as very expensive) and Els was so helpful and approachable. "
20168,368123312.0,1/6/2019,22096128,Flash,"Alexander had a nice room in an amazing location to sight see. It was a little noisy at night, as you can hear every movement of the person staying above you. Also we couldn’t get the tv and the internet to work. We weren’t in the room much though, so that wasn’t a major issue for us. The bed was comfortable, and the room was nice overall. We would stay again."
20168,368876324.0,1/8/2019,61575769,Vanessa,"Alexander’s place was perfect for our stay in Amsterdam. Not only was the room very clean and conveniently located, but when issues arose, Alexander helped us to find a solution quickly and efficiently. Thanks again for a wonderful stay!"
20168,400461663.0,1/12/2019,228261330,Luis Fernando,Very cozy room and not far from the city.
20168,401606392.0,1/15/2019,222255019,Kyle,Great place in a central part of Amsterdam. Highly recommend
20168,401879981.0,1/16/2019,128607794,Carla,"The room is cosy, exactly as we see in the pictures. the building is located near the center and the street is quiet. Alexander was not there on this period but his friend Zika help us a lot in everything 😊"
20168,403008396.0,1/20/2019,207500396,Emma,Lovely room in a perfect location for a long weekend in Amsterdam. We were able to walk everywhere which was great. The room was cosy and the bed was lovely and big.
20168,406100320.0,1/28/2019,2603173,Thomas,The apartment is in an amazing location and all you need for a short break away.
20168,406340641.0,1/29/2019,185222312,Ryan,Fantastic Location for Amsterdam Central! Clean and tidy perfect for a night or 2.
20168,406917912.0,1/31/2019,48630838,Mark,Good place for a weekend trip. Alexanders friend was helpful for setting everything up.
